mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__subsample,param_model__scale_pos_weight,param_model__reg_lambda,param_model__n_estimators,param_model__min_child_weight,param_model__max_depth,param_model__learning_rate,param_model__colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.6542548179626465,0.021427984188607467,0.06836056709289551,0.008525674588023545,0.7,1.689097303634232,1,250,1,3,0.05,1.0,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 250, ""model__reg_lambda"": 1, ""model__scale_pos_weight"": 1.689097303634232, ""model__subsample"": 0.7}",0.8778392645356488,0.8446337369688871,0.8286698508022492,0.8507287589090986,0.8685595475040532,0.8540862317439875,0.017437305625458168,1
2.0852834224700927,0.050317300674210294,0.08545260429382324,0.004915572791247452,0.7,2.11137162954279,1,500,1,5,0.02,0.85,"{""model__colsample_bytree"": 0.85, ""model__learning_rate"": 0.02, ""model__max_depth"": 5, ""model__min_child_weight"": 1, ""model__n_estimators"": 500, ""model__reg_lambda"": 1, ""model__scale_pos_weight"": 2.11137162954279, ""model__subsample"": 0.7}",0.8768761577249025,0.8469476023734906,0.8233536435435833,0.8487736700269324,0.8734951590844022,0.853889246550662,0.01959371577660346,2
1.2661194801330566,0.03611885237635414,0.06949596405029297,0.003205064459497092,1.0,1.689097303634232,10,350,5,5,0.02,0.7,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.02, ""model__max_depth"": 5, ""model__min_child_weight"": 5, ""model__n_estimators"": 350, ""model__reg_lambda"": 10, ""model__scale_pos_weight"": 1.689097303634232, ""model__subsample"": 1.0}",0.8709066121372455,0.8333614124696478,0.8244669387518793,0.840761912539381,0.864662200529648,0.8468318152855602,0.017977773249990163,17
0.7275537967681884,0.009071539392312991,0.06982336044311524,0.0048839709106412365,0.85,1.0,5,250,5,3,0.02,0.7,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.02, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 250, ""model__reg_lambda"": 5, ""model__scale_pos_weight"": 1.0, ""model__subsample"": 0.85}",0.8586568096966778,0.8316005768273751,0.8272848204430676,0.8366693488545224,0.8583669061266181,0.8425156923896522,0.013394742144408861,24
1.2505694389343263,0.02801157803764583,0.05685281753540039,0.014183919475087129,0.7,2.5336459554513477,5,500,3,3,0.05,0.7,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 500, ""model__reg_lambda"": 5, ""model__scale_pos_weight"": 2.5336459554513477, ""model__subsample"": 0.7}",0.8797019161995688,0.8400202029669075,0.8268049977572108,0.845163283652133,0.8652599760173995,0.8513900753186439,0.018795783835289986,4
0.9792722702026367,0.05655037128327534,0.04719705581665039,0.00846522635908277,0.85,2.11137162954279,5,500,1,2,0.1,0.7,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.1, ""model__max_depth"": 2, ""model__min_child_weight"": 1, ""model__n_estimators"": 500, ""model__reg_lambda"": 5, ""model__scale_pos_weight"": 2.11137162954279, ""model__subsample"": 0.85}",0.8792474393762043,0.841338625151258,0.8298140103625591,0.8491236189276048,0.8644985453929641,0.8528044478421182,0.01737560085739845,3
0.46773538589477537,0.014731105690815805,0.04881582260131836,0.004001325962267528,1.0,2.5336459554513477,1,150,5,5,0.08,0.7,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.08, ""model__max_depth"": 5, ""model__min_child_weight"": 5, ""model__n_estimators"": 150, ""model__reg_lambda"": 1, ""model__scale_pos_weight"": 2.5336459554513477, ""model__subsample"": 1.0}",0.8735914459845789,0.8384574742769884,0.8267426040046304,0.8450735937268634,0.8691710596222757,0.8506072355230673,0.018003599768388542,7
0.8208549499511719,0.01594417471035255,0.05904364585876465,0.01048411617570815,0.7,1.0,5,350,5,4,0.1,0.7,"{""model__colsample_bytree"": 0.7, ""model__learning_rate"": 0.1, ""model__max_depth"": 4, ""model__min_child_weight"": 5, ""model__n_estimators"": 350, ""model__reg_lambda"": 5, ""model__scale_pos_weight"": 1.0, ""model__subsample"": 0.7}",0.8727588215197073,0.8240255287971696,0.8108262702154491,0.8383245587888962,0.863169882805383,0.841821012425321,0.023248659179889358,25
0.3312124252319336,0.0027276067474332898,0.051473140716552734,0.01020418755727795,0.7,1.0,1,150,5,2,0.08,1.0,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 2, ""model__min_child_weight"": 5, ""model__n_estimators"": 150, ""model__reg_lambda"": 1, ""model__scale_pos_weight"": 1.0, ""model__subsample"": 0.7}",0.8669528790859481,0.8381458505118033,0.8265080722888083,0.8460762378570122,0.8624056552205907,0.8480177389928325,0.015029577733811252,15
0.5373504161834717,0.005815156596633784,0.04370713233947754,0.002056902653573215,1.0,1.689097303634232,1,250,5,3,0.1,1.0,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.1, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 250, ""model__reg_lambda"": 1, ""model__scale_pos_weight"": 1.689097303634232, ""model__subsample"": 1.0}",0.8735285246974648,0.8405204161669066,0.8246031875031438,0.8416581818364922,0.865129889642741,0.8490880399693497,0.0177920948990014,11
